line,x,y
75,421.95359,58.5888000000001
75,429.78227,57.0736000000001
75,434.32796,59.0939000000001
75,445.43964,56.5685000000001
75,452.76324,55.8109000000001
75,467.91553,54.0431000000001
75,475.23914,55.3058000000001
75,484.83558,53.5380000000001
75,517.91808,53.7906000000002
75,537.36352,52.5279
75,557.56657,52.7804000000001
75,572.97139,52.7804000000001
75,587.11353,53.5380000000001
75,604.28612,52.5279
75,609.84196,51.5177000000001
75,614.13511,52.7804000000001
75,616.40795,53.2855000000001
75,619.18587,52.7804000000001
75,620.44856,52.2754000000001
74,-0.12625,61.6193000000001
74,8.0435728,61.1142000000001
74,14.357073,63.3870000000001
74,19.912873,62.3769000000001
74,25.973773,61.8718000000001
74,32.792373,63.3870000000001
74,43.146373,62.6294
74,58.046153,61.3667
74,68.400153,62.1243000000001
74,76.481453,61.3667
74,81.532153,62.8820000000001
74,85.825353,60.8617
74,89.360853,62.8820000000001
74,102.99795,60.6091
74,109.05885,60.104
74,113.09945,61.3667
74,122.44335,61.8718000000001
74,127.99915,63.1345000000001
74,133.04995,63.3870000000001
74,138.85835,61.6193000000001
74,143.40405,62.1243000000001
74,151.73778,64.9023000000001
74,157.54616,63.3870000000001
74,166.38499,65.6599000000001
74,175.72891,69.4479000000001
74,182.79997,76.2665000000001
74,191.38627,83.8426000000001
74,196.94211,87.6307
74,202.75049,87.1256000000001
74,218.15531,83.085
74,226.48907,86.6205000000001
74,240.88374,113.137
74,244.41928,117.1777
74,249.47004,117.4302
74,253.51065,111.3693
74,262.60202,99.7525000000001
74,273.96624,91.6713000000001
74,278.76447,86.8731
74,291.89645,82.5799000000001
74,299.72513,82.5799000000001
74,313.61473,82.0749000000001
74,322.95864,79.2969000000001
74,327.50433,77.2766
74,334.32286,77.7817000000001
74,342.90915,75.0038000000001
74,348.71753,75.0038000000001
74,354.52591,77.5292000000001
74,362.10205,75.7614000000001
74,370.94089,75.7614000000001
74,378.01195,77.2766
74,384.32541,80.5596
74,399.73023,77.2766
74,406.04369,76.2665000000001
74,415.13506,78.5393
74,424.98405,76.5190000000001
74,437.86349,72.7309
74,448.21755,71.2157000000001
74,456.04624,67.1751
74,463.87492,65.6599000000001
74,470.94599,65.6599000000001
74,477.0069,62.3769000000001
74,488.62366,62.6294
74,500.49295,62.6294
74,516.15031,62.6294
74,524.98915,62.6294
74,528.01961,63.8921
74,530.29245,63.8921
74,534.5856,62.3769000000001
74,572.46632,61.8718000000001
74,605.80135,62.8820000000001
74,621.20618,62.1243000000001
73,-4.9995e-05,72.2259000000001
73,12.589273,71.9733000000001
73,20.165473,72.2259000000001
73,26.226373,73.2360000000001
73,32.792373,73.2360000000001
73,42.388773,69.7005000000001
73,49.712353,70.2056000000001
73,55.268253,73.7411000000002
73,62.339253,72.2259000000001
73,75.723853,72.9835000000002
73,85.067753,72.7309000000001
73,90.118453,70.4581000000002
73,106.02835,70.7106000000001
73,118.65525,70.4581000000002
73,125.72635,70.7106000000001
73,130.77715,72.4784000000002
73,137.09055,71.4683000000001
73,143.65655,71.9733000000001
73,153.75809,71.7208000000002
73,164.11215,72.9835000000002
73,170.93068,75.7614000000001
73,182.79997,80.0545000000002
73,192.39642,89.3985000000001
73,198.70988,95.7119000000001
73,204.01318,102.0254
73,207.29617,111.1167
73,209.31648,113.8947
73,214.87232,114.3997
73,220.68069,118.6929
73,232.80252,125.5114
73,249.21751,110.6117
73,257.8038,102.2779
73,273.7137,92.9340000000001
73,282.3,90.4086000000001
73,295.68452,87.8832000000001
73,305.28097,84.3477000000001
73,317.15026,84.0952000000001
73,330.02971,79.8020000000001
73,338.86854,78.7919000000002
73,350.73783,80.0545000000002
73,357.8089,82.5799000000002
73,372.96119,85.1053000000002
73,383.31525,84.8528000000001
73,388.61855,83.8426000000002
73,394.67947,83.8426000000002
73,396.69977,84.6002000000001
73,403.77084,84.6002000000001
73,410.33683,85.8629000000002
73,415.3876,84.8528000000001
73,423.97389,81.3172000000002
73,431.80258,77.5292000000002
73,441.39903,75.7614000000001
73,445.94471,75.7614000000001
73,451.24801,76.2665000000002
73,456.04624,74.2462000000002
73,461.60208,72.4784000000002
73,474.73406,72.4784000000002
73,480.79497,71.4683000000001
73,494.68457,71.2157000000001
73,498.97772,73.4886000000001
73,504.02848,72.2259000000001
73,530.54499,71.2157000000001
73,560.09195,71.9733000000001
73,566.4054,71.9733000000001
73,570.95109,70.4581000000002
73,573.22393,70.9632000000001
73,575.24424,71.7208000000002
73,621.20618,72.2259000000001
72,-0.25255,82.0749000000001
72,13.094373,82.0749000000001
72,17.892573,82.3274000000001
72,20.923073,82.8325000000001
72,25.468773,81.8223
72,41.378673,81.5698000000001
72,47.692053,80.0545000000001
72,54.510553,80.0545000000001
72,59.056253,81.3172000000001
72,71.178153,81.3172000000001
72,77.744153,81.8223
72,86.077853,80.5596
72,93.654053,80.8122000000001
72,104.51315,81.3172000000001
72,109.05885,82.5799000000001
72,114.86725,82.0749000000001
72,118.65525,81.0647
72,126.98905,80.8122000000001
72,132.29235,83.085
72,140.37355,81.8223
72,148.45479,81.8223
72,150.98017,83.8426000000001
72,156.53601,83.8426000000001
72,158.80885,84.8528000000001
72,165.87992,84.8528000000001
72,168.65784,86.1155000000001
72,176.73906,86.1155000000001
72,182.2949,88.3883000000001
72,186.08297,91.1662000000001
72,190.37612,91.9238
72,214.1147,97.9848000000001
72,235.32791,97.9848000000001
72,255.27842,113.6421
72,260.07664,118.1878
72,265.37994,127.2792
72,270.17817,132.0774
72,275.73401,131.5723
72,282.55254,127.7843
72,287.35076,124.7538
72,293.15914,118.9454
72,301.99797,115.1574
72,304.77589,110.6117
72,309.82666,108.5914
72,315.63503,107.8337
72,321.94849,106.5711
72,334.07032,107.3287
72,343.16169,111.1167
72,348.97007,115.1574
72,355.03098,117.4302
72,361.84951,120.2081
72,369.42566,119.4505
72,374.9815,120.2081
72,381.04241,121.9759
72,383.56779,121.9759
72,389.62871,112.3794
72,397.70993,104.8033
72,405.53861,97.2271000000001
72,416.65029,89.6510000000001
72,426.49928,86.1155000000001
72,436.09572,83.8426000000001
72,442.66172,82.5799000000001
72,447.96502,80.5596
72,452.76324,81.3172000000001
72,455.54116,83.085
72,457.814,83.085
72,463.36984,80.8122000000001
72,468.16807,81.8223
72,473.47137,82.0749000000001
72,475.99675,82.0749000000001
72,485.5932,81.5698000000001
72,503.01833,82.0749000000001
72,521.95869,81.5698000000001
72,536.85844,81.5698000000001
72,544.68712,81.5698000000001
72,555.7988,81.5698000000001
72,563.88002,82.0749000000001
72,571.45617,80.8122000000001
72,575.74931,82.0749000000001
72,580.80008,82.0749000000001
72,596.2049,82.0749000000001
72,613.63003,82.0749000000001
72,620.44856,82.0749000000001
71,-0.25255,91.9238000000001
71,7.7910728,92.1764000000002
71,13.851973,92.4289000000001
71,23.953473,92.4289000000001
71,33.549973,90.9137000000002
71,43.651473,90.4086000000001
71,52.490253,90.6612000000001
71,65.117253,90.9137000000002
71,69.410353,90.9137000000002
71,76.986453,91.6713000000001
71,85.825353,89.9035000000001
71,89.360853,89.9035000000001
71,91.886253,91.6713000000001
71,98.452253,89.9035000000001
71,105.52335,90.9137000000002
71,115.37225,90.9137000000002
71,127.74665,89.9035000000001
71,136.33295,88.8934000000002
71,140.87865,89.3985000000001
71,142.64645,91.9238000000001
71,147.69717,91.6713000000001
71,153.25301,91.6713000000001
71,157.7987,93.9441000000002
71,168.91038,94.1967000000002
71,176.23398,94.1967000000002
71,180.77967,96.2170000000001
71,187.09312,96.7221000000002
71,192.9015,96.7221000000002
71,197.19465,99.2474000000002
71,211.84186,108.5914
71,222.95354,117.4302
71,236.84313,130.3096
71,241.64136,134.8553
71,249.2175,138.3909
71,255.27842,140.9162
71,263.1071,138.1383
71,265.63248,135.3604
71,272.45101,130.5622
71,281.79492,128.0368
71,287.6033,129.552
71,294.16929,131.3198
71,298.46244,131.3198
71,308.31143,131.3198
71,314.87742,127.5317
71,321.94849,123.4911
71,328.51448,118.6929
71,335.08047,116.9251
71,340.63631,115.1574
71,358.81905,110.3591
71,387.35586,102.783
71,405.53861,101.5203
71,413.87237,102.5304
71,421.19597,103.5406
71,430.03481,99.2474000000002
71,441.39903,98.4898000000002
71,450.23786,98.4898000000002
71,457.30893,95.2068000000002
71,468.42061,94.1967000000002
71,478.01705,93.1865000000001
71,483.82543,90.6612000000001
71,493.67442,90.6612000000001
71,504.28102,92.6815000000001
71,518.92823,92.1764000000002
71,529.02976,92.1764000000002
71,535.09067,90.9137000000002
71,539.8889,91.6713000000002
71,556.30388,92.4289000000001
71,567.16302,92.4289000000001
71,571.7087,90.4086000000001
71,581.81023,90.1561000000002
71,586.35592,90.1561000000002
71,592.16429,92.1764000000002
71,620.95364,92.6815000000001
70,0.50505,101.0152
70,11.831673,101.0152
70,17.387473,102.0254
70,20.670473,103.2881
70,28.499173,101.7728
70,40.621073,101.0152
70,54.763153,100.2576
70,67.137553,98.9949
70,75.723853,100.0051
70,79.259353,101.2678
70,88.855753,100.0051
70,94.411653,101.0152
70,102.74535,101.0152
70,110.82665,100.2576
70,120.17055,100.0051
70,129.26185,100.0051
70,136.33295,102.783
70,143.15145,104.2982
70,149.46494,102.783
70,155.77839,102.783
70,159.56646,104.0457
70,165.62738,104.0457
70,169.92053,104.8033
70,174.71875,106.066
70,180.52713,105.0558
70,185.32535,108.3388
70,188.86089,112.1269
70,191.13373,113.3896
70,196.94211,116.6726
70,199.97257,120.2081
70,202.24541,126.269
70,206.7911,128.2893
70,213.86216,130.8147
70,220.93323,131.0673
70,233.81268,129.2995
70,250.98527,136.6231
70,266.3901,139.6535
70,272.70355,143.6942
70,279.52208,146.2195
70,283.56269,142.4315
70,284.57284,139.9061
70,289.62361,139.401
70,294.92691,136.118
70,304.27082,134.0977
70,315.38249,134.6028
70,321.19087,135.3604
70,328.26194,134.3502
70,338.86854,134.8553
70,345.93961,134.8553
70,350.4853,131.8249
70,355.7886,130.8147
70,365.38505,125.0063
70,378.76957,121.9759
70,389.37617,122.481
70,397.70993,122.481
70,405.53861,124.2487
70,410.33683,120.9657
70,418.41805,120.2081
70,423.46882,118.1878
70,428.51958,118.6929
70,434.83303,116.6726
70,447.45994,110.8642
70,458.06654,107.5812
70,465.39015,103.7931
70,471.95614,103.7931
70,476.50183,103.2881
70,481.55259,102.2779
70,485.08812,104.5507
70,489.12873,102.2779
70,497.46249,101.2678
70,525.9993,101.2678
70,563.88002,101.7728
70,621.20618,101.7728
69,0.50505,111.6218
69,13.094373,110.3591
69,19.155273,109.6015
69,21.428173,111.1167
69,33.044873,109.6015
69,42.388773,110.3591
69,48.449653,109.854
69,57.541053,110.3591
69,61.329153,111.3693
69,72.188253,111.1167
69,84.815153,111.1167
69,94.411653,110.3591
69,106.28095,110.3591
69,117.64515,110.3591
69,123.70605,110.6117
69,124.96875,112.1269
69,131.28215,111.6218
69,136.33295,112.1269
69,143.90915,109.854
69,150.98017,110.8642
69,156.28347,112.632
69,160.07154,113.3896
69,164.11215,112.3794
69,165.62738,114.6523
69,168.65784,115.4099
69,174.21368,113.137
69,179.51698,115.4099
69,185.07282,116.9251
69,191.63881,118.6929
69,196.18449,121.9759
69,199.21495,123.9962
69,220.17562,130.8147
69,237.34821,129.552
69,261.84441,132.835
69,279.52208,128.0368
69,297.45229,120.2081
69,311.08935,115.4099
69,326.99925,113.3896
69,361.34444,111.6218
69,375.48657,113.6421
69,426.24674,110.8642
69,457.814,111.8744
69,496.1998,111.3693
69,527.00945,111.1167
69,540.89905,112.1269
69,545.94981,112.1269
69,549.73789,110.3591
69,553.02088,113.8947
69,561.1021,112.1269
69,621.20618,111.8744
68,-4.9995e-05,119.703
68,9.5588728,120.2081
68,17.134973,119.4505
68,24.206073,119.4505
68,38.095673,120.2081
68,43.146373,120.2081
68,46.934453,122.2284
68,53.752953,120.9657
68,61.329153,119.703
68,72.440853,119.703
68,85.825353,119.9556
68,94.159053,120.2081
68,101.48265,120.2081
68,106.53345,120.9657
68,111.58425,120.9657
68,118.40275,118.9454
68,125.22125,118.9454
68,132.54485,120.7132
68,138.10075,121.9759
68,141.38375,121.9759
68,149.46494,121.2183
68,156.28347,121.4708
68,160.82916,121.7233
68,169.66799,121.7233
68,171.94083,122.481
68,179.0119,122.2284
68,184.82028,124.7538
68,198.2048,128.2893
68,204.01318,131.8249
68,211.58932,133.3401
68,216.38755,136.8756
68,217.90277,138.8959
68,223.45861,142.684
68,228.25684,144.9569
68,234.57029,143.9467
68,241.64136,147.9873
68,247.1972,155.0584
68,253.51065,158.0888
68,256.03603,165.1599
68,260.58172,170.2107
68,266.89517,174.5038
68,272.45101,176.7767
68,278.00685,170.7157
68,281.54238,160.1091
68,287.35076,152.0279
68,298.46244,140.9162
68,308.05889,136.8756
68,330.53478,132.3299
68,345.182,130.5622
68,357.8089,130.3096
68,363.36474,132.3299
68,366.64774,132.5825
68,371.95104,131.0673
68,377.0018,132.835
68,380.2848,131.5723
68,385.33556,130.0571
68,395.94216,131.5723
68,401.75054,134.0977
68,405.79115,134.0977
68,418.92313,131.3198
68,425.9942,126.7741
68,429.78227,127.7843
68,435.08557,129.0469
68,436.85334,127.5317
68,438.62111,128.0368
68,440.13633,129.552
68,443.67187,127.5317
68,448.47009,127.5317
68,455.54116,124.2487
68,470.18837,119.9556
68,479.02721,120.9657
68,488.87619,120.9657
68,497.71503,120.9657
68,507.05894,120.9657
68,511.60463,120.9657
68,518.67569,119.703
68,524.98915,119.703
68,529.02976,120.7132
68,534.33306,121.7233
68,547.71758,121.7233
68,559.83941,121.7233
68,566.65794,119.703
68,569.18332,121.2183
68,580.80008,121.2183
68,590.39653,118.9454
68,594.68967,118.9454
68,597.97267,120.9657
68,604.03359,120.9657
68,613.12496,121.7233
68,621.45872,122.2284
67,-4.9995e-05,130.3096
67,7.5385728,130.8147
67,13.851973,128.2893
67,16.629873,128.2893
67,20.165473,130.3096
67,26.983973,130.3096
67,34.055073,130.0571
67,39.863373,128.0368
67,46.429353,128.2893
67,51.480153,130.8147
67,60.824053,131.0673
67,70.167953,129.8046
67,73.198453,129.8046
67,83.805053,130.5622
67,92.391353,130.8147
67,97.694653,131.3198
67,105.77585,130.5622
67,115.87735,130.5622
67,126.48395,130.3096
67,131.53475,131.0673
67,139.86845,131.0673
67,145.17175,132.0774
67,149.2124,134.0977
67,157.04108,132.0774
67,163.102,132.0774
67,164.86977,133.0876
67,172.44591,133.0876
67,178.25429,135.8655
67,185.57789,139.9061
67,193.15404,141.1688
67,201.4878,142.1789
67,205.27587,142.1789
67,209.82155,144.7043
67,216.38755,148.2398
67,220.42816,150.5127
67,224.7213,152.7855
67,229.01445,153.2906
67,233.56014,154.8058
67,238.86344,156.3211
67,241.38882,156.3211
67,242.14644,163.3921
67,242.39897,166.4226
67,249.2175,166.9277
67,253.25811,166.9277
67,268.91548,161.8769
67,286.34061,152.0279
67,294.16929,147.4822
67,299.72513,145.7145
67,306.03858,142.9365
67,310.83681,141.4213
67,314.87742,142.684
67,322.20102,139.6535
67,331.03986,139.6535
67,337.35331,140.9162
67,346.94976,142.1789
67,356.04113,142.1789
